content,id,tstamp,profilelink,screenname,timezone
"RG3 leads Redskins over Eagles 27-20: With one more win, Robert Griffin III can be called a playoff quarterback. http://t.co/ix55hQxE",dc555405e1aeac2fdeb8f6c62a4a7c15,2012-12-24T10:51:02Z,http://a0.twimg.com/profile_images/1305435023/images_normal.jpg,ballardgreenlak,
How long can the Redskins keep this up? http://t.co/sX9Nf2b3,0a731a1ef9b1389342262ade8f27ca41,2012-12-24T10:51:02Z,http://a0.twimg.com/profile_images/2331740807/redskins_normal.jpg,RedskinsFB,
Dallas Cowboys: Giants' Loss Sparks Historic Matchup vs. Washington Redskins http://t.co/x7f9psgm,8b0998c22d5a1205fffe3b390bf64f89,2012-12-24T10:51:03Z,http://a0.twimg.com/profile_images/2331740807/redskins_normal.jpg,RedskinsFB,
Robert Griffin III returns from injury to lead Washington Redskins past ... http://t.co/w5YnBoyh,4e40cb737f210de7449211f084795d68,2012-12-24T10:51:03Z,http://a0.twimg.com/profile_images/2331740807/redskins_normal.jpg,RedskinsFB,
Rick Snider: Redskins' season comes down to Week 17 http://t.co/T53YR75e,538d327ff4e4bd4024d9d60b8e549f1c,2012-12-24T10:51:03Z,http://a0.twimg.com/profile_images/2331740807/redskins_normal.jpg,RedskinsFB,
"Redskins vs. Eagles: Behind RG3, Washington holds on for sixth straight win http://t.co/5NG6DOls",857548daba009e4fa8d7f32db1739e9a,2012-12-24T10:51:04Z,http://a0.twimg.com/profile_images/2331740807/redskins_normal.jpg,RedskinsFB,
"Washington Redskins Game 15 Review: With NFC East title on the line, RGIII ... http://t.co/1xy6dH6O",a5894b85a9b7f9eb57c48dfb7863d345,2012-12-24T10:51:04Z,http://a0.twimg.com/profile_images/2331740807/redskins_normal.jpg,RedskinsFB,
I can't believe I have to wait a week for the Cowboys Redskins game... #winandin,a7a70871f5ebd7d9fff36fb17a3b6d4d,2012-12-24T10:53:08Z,http://a0.twimg.com/profile_images/2692620561/d0df442ed27dde2a64f1f4dd8496f568_normal.jpeg,sbrown17,London
redskins won over the eagles,274a2797229ceb82f78466e48e36631a,2012-12-24T10:54:29Z,http://a0.twimg.com/profile_images/2408519784/0640n97fx42svsbstlww_normal.jpeg,stphnlnhrt,Atlantic Time (Canada)
Nice waking up amd seeing the Redskins atop the NFC East!!!!!!! Watch out for the beasts from the east!!!!,1a33c2a764e7a67634c665f93cb6a005,2012-12-24T10:56:24Z,http://a0.twimg.com/profile_images/2980761474/1cf839e13e4ae7d6a3d02d3a2ff4e69c_normal.jpeg,Bed_Time_Billy,Hawaii
YOUR Monday Morning Blog talks NFL and Toronto Raptors YwqLuyK5 CalvinJohnson BigBen #RGIII #Cincinnati......... http://t.co/TUFNbJsf,6ba7590de152528db4a0043f237e7bab,2012-12-24T10:57:06Z,http://a0.twimg.com/profile_images/2259336793/Toronto_Raptors_Logo_normal.jpg,NBA_Raptors_,Arizona
the redskins are suddenly a big deal now thanks to @RGIII #WeWantDallas #BacktoTheSuperBowl,477fe598917eb24eea004e35288200d3,2012-12-24T10:58:12Z,http://a0.twimg.com/profile_images/2338841509/1kxsi4ox3zq6ubmrculq_normal.jpeg,prolificsoliftd,Eastern Time (US & Canada)
Philadelphia Eagles' last-gasp drive falls short in loss to Washington Redskins - The Express Times - http://t.co/GftKBcpq ...,aa947906a384bb83e42fcf9b320893e6,2012-12-24T10:59:03Z,http://a0.twimg.com/profile_images/2906298134/905e088f4f396e59a962546ecab1dfcf_normal.jpeg,EaglesPlus,
"RT @TrackEaglesNews: RG3 leads Redskins over Eagles 27-20 (The Associated Press): PHILADELPHIA (AP) -- With one more win,... http://t.co ...",10dce7c5f3b2b707dd4eddc091ac65fc,2012-12-24T10:59:05Z,http://a0.twimg.com/profile_images/1746263855/Dawn_normal.jpg,khendrix77,
@Redskins @nfl @SNFonNBC main event #HTTR,297b8797cacd07adeb0df27036a2a0fa,2012-12-24T11:00:02Z,http://a0.twimg.com/profile_images/2690764709/f386130ca51d7e877668001ec3a38cdb_normal.jpeg,fyahcharmer,
Top Sports Headlines:  Redskins outlast lowly Eagles as RG III returns,4d51b7bc63503c46636a215a95e20f8f,2012-12-24T11:00:03Z,http://a0.twimg.com/profile_images/1514592534/twitpic_normal.jpg,AdultUS,Eastern Time (US & Canada)
NFL flexes Dallas Cowboys-Washington Redskins game http://t.co/pjsOmATE,4eaded544694d31336b1a0e3ee313202,2012-12-24T11:00:57Z,http://a0.twimg.com/profile_images/1754165799/avita_normal.JPG,twtlinks,London
NFL flexes Dallas Cowboys-Washington Redskins game http://t.co/LoYQF5Se,7e57b59dc4a057778724e488f277c9a8,2012-12-24T11:01:00Z,http://a0.twimg.com/profile_images/1460887098/247-news-updates_normal.jpg,247newsupdates,Central Time (US & Canada)
"Morning Rush: Pete Carroll shows 'class', resists further humiliating Jim Harbaugh's 49ers (Yahoo!... http://t.co/dTSUkd1q #COWBOYS #NFL",ace1f15764db812af2b35f572b47da99,2012-12-24T11:01:05Z,http://a0.twimg.com/profile_images/1428344254/DallasCowboyslogo_normal.jpg,D_Cowboys_News,
RT @SigmundBloom: Congratulations winner of next week's #cowboys - #redskins game. Your reward is having this #seahawks team come to you ...,5252df6def0247bbc751f20c5ce31d6d,2012-12-24T11:01:22Z,http://a0.twimg.com/profile_images/2227488798/leaf_decal_normal.jpg,EricCoffman1,
1. Happy Holidays 2. Dallas Cowboys 3. Russell Wilson 4. NFL Playoff Picture 5. Sound of Music  #Trend,4c2f363d5072e991f19940761bf722b8,2012-12-24T11:03:12Z,http://a0.twimg.com/profile_images/2064634338/trendwordus_normal.png,trendwordus,Pacific Time (US & Canada)
"DC native, our own joshmorgan is slowly becoming my favorite. #Redskins #HTTR http://t.co/470cW8Hn",1fd99cd150ff1081cf0adb480c945855,2012-12-24T11:03:42Z,http://a0.twimg.com/profile_images/2365072132/s93h2o318pafhjbh57qw_normal.jpeg,BoyGeniusLA,Pacific Time (US & Canada)
BREAKING NEWS - NFL - Cowboys-Redskins flexed to Sunday night game on Dec. 30; Packers-Vikings shifts to 4:25 pm ET,861a50993a5d9cac256ff9e255cd719d,2012-12-24T11:04:03Z,http://a0.twimg.com/profile_images/2837754981/f99363aa84b67538e13fb2ac0b022f27_normal.png,thebaristaguy,Central Time (US & Canada)
Dallas #Cowboys: Giants’ Loss Sparks Historic Matchup vs. Washington Redskins http://t.co/tc7hJ1sV,3b9b3b9d811068bd516fe1c5d951e4f0,2012-12-24T11:05:04Z,http://a0.twimg.com/profile_images/1562590215/summer2011_normal.jpg,DallaSports,
"""@bgates12: Redskins*""yeah baby!",d669c430389d5c00d3e4598521b9c246,2012-12-24T11:05:52Z,http://a0.twimg.com/profile_images/2984775901/1c5ea37ca3771b13e8de2ad4c510f9ff_normal.jpeg,montemosteller,
Superbowl i got Seahawks vs. Redskins,23a91a77782e57336f82ae0a03b436a8,2012-12-24T11:06:18Z,http://a0.twimg.com/profile_images/2909440974/e57c3d338837c870c8776e233b9179ec_normal.jpeg,youngj150,
"So happy for the veteran #Redskins, they Finally have a winning QB. Cooley, Fletcher, and most importantly Moss! Deserve it. Thank you #Jets",c2e79a031a2b9ad7460ef32ad9ad43e3,2012-12-24T11:07:06Z,http://a0.twimg.com/profile_images/2963806071/d26033c48515ceaf059c1dbbc86c8c0e_normal.jpeg,harDCor_barra,Eastern Time (US & Canada)
"Who is the ROY, RG3, Luck, or Wilson? #NFL",27f1f4fa1bffb8743345e67cb1882fad,2012-12-24T11:07:21Z,http://a0.twimg.com/profile_images/2846557103/ebe7b56997f91e6c8a404ab6c215b72f_normal.jpeg,sosiat,Central Time (US & Canada)
Eagles' fans were not happy with Captain and Coach being there but it was great to see @Redskins pull off the sixth victory in a row.,cd663081e7cac406a69af68ec8632b4a,2012-12-24T11:08:20Z,http://a0.twimg.com/profile_images/2658987587/78dd250ef8d8caaa640441d3ee9177b7_normal.jpeg,ECBShow,Atlantic Time (Canada)
"Whatever happens in the playoffs happens, I'm proud of the Redskins for working together as a team and giving it their all @Redskins #hail",cbb32ee898c4cc704eccde3d41e5fdbf,2012-12-24T11:08:48Z,http://a0.twimg.com/profile_images/1169608128/photo_normal.JPG,rzerbe,Quito
New article: Redskins close in on divison title http://t.co/MsuCCK7z Follow @twptweets ;),29cfee27b6e94253b9160aad1e760f35,2012-12-24T11:09:34Z,http://a0.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,twptweets,Amsterdam
RT @illwill0824: From a 1:00 game to the 8:20 game... Cowboys vs Redskins #C0WBOYSNATION #teamcowboys #CowboyNation #cowboys,df71cec8763fbb8647b928ffb0c3e32b,2012-12-24T11:09:47Z,http://a0.twimg.com/profile_images/2757197160/c9726c825b9ab7a23e614a0678bb3ff2_normal.png,InkedOut4Life,Eastern Time (US & Canada)
"RT @broncostweeters: RT @jeff_sorbello: @akajayda #Seahawks road to the #superbowl includes:

#Redskins 
#packers
#falcons
#broncos.

Ri ...",c801742c98d2b8b29ab586290a63c6aa,2012-12-24T11:10:04Z,http://a0.twimg.com/profile_images/2344583956/3BB1jOT7_normal,_Bitch_Plz_,Hawaii
Video: Washington Redskins vs. Philadelphia Eagles ... http://t.co/7tbaUZg3 #NFL #WashingtonRedskins,b4b2cfbef462e283cccb08f93216612a,2012-12-24T11:16:19Z,http://a0.twimg.com/profile_images/2830323402/ac3933e443330cfd4d50d30fd791477e_normal.jpeg,redskinsplus,Beijing
Video: Dallas Cowboys vs. Washington Redskins Preview ... http://t.co/FbkgeAHW #NFL #WashingtonRedskins,d6e5c07431ea2033378d8c4425d22da9,2012-12-24T11:16:27Z,http://a0.twimg.com/profile_images/2830323402/ac3933e443330cfd4d50d30fd791477e_normal.jpeg,redskinsplus,Beijing
#VictoryMonday wooohoooo I love waking up to that. #HailToTheRedSkins #HTTR #RedSkins #RedskinsDisciples #REDSKINSNATION #RedskinsDisciples,2eeeef7d0ab6ff772b32dbe7ccf35f07,2012-12-24T11:17:19Z,http://a0.twimg.com/profile_images/2865525274/8c89cd621f361c6b135582e58373407e_normal.jpeg,MrFabulous915,Pacific Time (US & Canada)
Cowboys and Redskins game to be on sunday night football...CANT WAIT!!!!,042efc76ea88da51fe7f9e27d42b20a6,2012-12-24T11:20:15Z,http://a0.twimg.com/profile_images/2976201752/839537ed15c5a5d8bccf46535317afe3_normal.jpeg,AndyKavinsky,Hawaii
Next week I will be sipping Burgundy.  Cowboys playoff picture is clear: beat the Redskins next week and they're in http://t.co/yLUkTX37,a7e35d14fc5555751f9a88e31a221a18,2012-12-24T11:21:37Z,http://a0.twimg.com/profile_images/1228234668/Twit_1_normal.jpg,BumpColley,
New post: NFL moves Cowboys-Redskins to Sunday night http://t.co/TnyNH9V1,1f1a118e6b5a848ec01ae7e7d5fdc665,2012-12-24T11:22:18Z,http://a0.twimg.com/profile_images/2797381721/27b5607ebcbfd761ab67d49402513d28_normal.jpeg,sportsnewshub1,Eastern Time (US & Canada)
#redskins vs #cowboys flexed to Sunday night #SNF #PLAYOFFS #NFCeast,4d2eb33475a65a3ce3b48977d7b5c78c,2012-12-24T11:22:26Z,http://a0.twimg.com/profile_images/2594726414/KingJames_426_normal.jpg,KingJames_426,Eastern Time (US & Canada)
cowboy  fans yall  still  have one chance  to  get  in playoff  with  win  over redskins  #Cant wait  to  see that  game,e00ca64e44dccbb4f556efc1bbfc7f51,2012-12-24T11:22:26Z,http://a0.twimg.com/profile_images/2819521928/59d581f2c70d25e10cd3f45ce73318c7_normal.jpeg,mississippfam28,
RG3 leads Redskins over Eagles 27-20 http://t.co/BUPNAjYA,c674ba25102868852f1d60d24b048571,2012-12-24T11:22:37Z,http://a0.twimg.com/profile_images/2533109698/pwR2ozna_normal,Siddy4c,Eastern Time (US & Canada)
Dallas Cowboys: Giants' Loss Sparks Historic Matchup vs. Washington Redskins - Bleacher Report http://t.co/d0EKRpeb #NFL #DallasCowboys,92cfe81ba85ba35555887efd853cb222,2012-12-24T11:22:39Z,http://a0.twimg.com/profile_images/2897818054/06fd0d2db0e7df9e6c076ba661f37e70_normal.jpeg,Cowboys_Plus,
RG3 leads Redskins over Eagles 27-20: PHILADELPHIA (AP) — Robert Griffin III used his arm to lift the... http://t.co/eUYZ0A3k #NFL #News,925dcc9b770bebd56f70dd5fae237ade,2012-12-24T11:23:37Z,http://a0.twimg.com/profile_images/1410443103/profile_normal.jpg,EAHCSI,
S/O to the Redskins for that W yesterday!,51c6522fc5985df49438bc9aee1f7adb,2012-12-24T11:24:23Z,http://a0.twimg.com/profile_images/2920698523/891f7af2a208246febdf5fa59fbc15cc_normal.jpeg,BEE_BOSSY,Quito
@Lennycccp Yo con una victoria contra los Washington Redskins el domingo me alegro... pero RGIII nos va a masacrar. No tenemos defensa.,c18ff5fbaa135d7d58b41c9e9a32143c,2012-12-24T11:24:31Z,http://a0.twimg.com/profile_images/2840008573/1124e1251c9adb230c32bd8a82d58755_normal.jpeg,jacobiteabroad,Madrid
Redskins close in on division title; Week 16 NFL roundup http://t.co/gVOpg2Zs,23c7ed4c6550454d1d005a42a64eb284,2012-12-24T11:24:51Z,http://a0.twimg.com/profile_images/990235595/B00006FX2Y.02.LZZZZZZZ_normal.jpg,ultramutra,Quito
Redskins close in on division title; Week 16 NFL roundup http://t.co/vdv6H0fE,fba8af457c933e667379911814f3fb0b,2012-12-24T11:24:55Z,http://a0.twimg.com/profile_images/990235595/B00006FX2Y.02.LZZZZZZZ_normal.jpg,ultramutra,Quito
Redskins close in on division title; Week 16 NFL roundup http://t.co/BjQJByNC,9edc8cde685ec4331bb54378392e0632,2012-12-24T11:24:59Z,http://a0.twimg.com/profile_images/990235595/B00006FX2Y.02.LZZZZZZZ_normal.jpg,ultramutra,Quito
RT @michelleisawolf: The Redskins have to beat the Cowboys to win the NFC East. Very possible in football. Very impossible in westerns.,d90eb5bcbcf8dddb82015e43d14aad27,2012-12-24T11:26:18Z,http://a0.twimg.com/profile_images/2837149136/a3b6b943512d3cc99cd261f65b1489d1_normal.jpeg,Rhodoferax,
"SHOW TOPIC: Is every football fan (ok, no Cowboys or Bears fans) wanting RG3 vs. Russell Wilson wild-card weekend? Seahawks at Redskins....",2842e546e7dec8dcfca24a66eccfeac3,2012-12-24T11:27:03Z,http://a0.twimg.com/profile_images/2230120084/simp_normal.jpg,bradyfan590,Central Time (US & Canada)
Video: Dallas Cowboys vs. Washington Redskins Preview ... http://t.co/xje392mI #NFL #DallasCowboys,dea72c9a4f0908a4feebb0857b9cd206,2012-12-24T11:27:33Z,http://a0.twimg.com/profile_images/2897818054/06fd0d2db0e7df9e6c076ba661f37e70_normal.jpeg,Cowboys_Plus,
"What happen with Happy Holidays, NFL playoff picture, Dallas Cowboys, ...  ?",9c11ee52fbfdd3f8a55ef0031b6621a0,2012-12-24T11:27:49Z,http://a0.twimg.com/profile_images/2686550340/48912051f4f78a57eb01b022abb4d7e7_normal.jpeg,TeamFollowYouTF,London
"http://t.co/wLyyzOm2 : Happy Holidays, NFL playoff picture, Dallas Cowbo...",c76cf92616d0b30dc0129a407d1c8892,2012-12-24T11:27:49Z,http://a0.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,trendpoint1,
"Happy Holidays
  NFL playoff picture
  Dallas Cowboys
  Russell Wilson
  Sound of Music
  Bruno Mars
  Festivus
...  http://t.co/Ag8B20Sw",c24448b986af515728676df0c6631301,2012-12-24T11:27:49Z,http://a0.twimg.com/profile_images/1240276198/googletrendsicon99_normal.jpg,g00gletrends,Eastern Time (US & Canada)
"Happy Holidays
  NFL playoff picture
  Dallas Cowboys
  Russell Wilson
  Sound of Music
  Br...  http://t.co/upE1x2FT",036607d1ec013bb3d007e47234d4cafd,2012-12-24T11:27:50Z,http://a0.twimg.com/profile_images/2300878463/Google-Trends-Logo_normal.gif,GoogTrends,Arizona
"Currently Trending: Happy Holidays, NFL playoff picture, Dallas Cowboys, ...  on Google Search.",0a8fe54adc9af1f6f5a7e456150e1318,2012-12-24T11:27:50Z,http://a0.twimg.com/profile_images/1603264802/google-icon_normal.png,GSearchTrends,
"Happy Holidays, NFL playoff picture, Dallas Cowboys, ...: Happy Holidays
  NFL playoff pictu...  http://t.co/xG9NkUPL",db3e783153bbb0b2711aff69b70a5107,2012-12-24T11:27:50Z,http://a0.twimg.com/profile_images/2656145327/783446546ffd9d84b571ebe3de714b51_normal.jpeg,MuyThaiTweets,
I would love to see a Redskins/Broncos Super Bowl.,e27f65a60990d162995d2c0703fe056f,2012-12-24T11:28:01Z,http://a0.twimg.com/profile_images/2922283196/6f72fab1e507e8c9fea592d367aec24a_normal.jpeg,MongoGoesCrazy,Quito
Knew NBC would make that Cowboys vs Redskins a Sunday Night game. Not complaining though,cbdb3c5dbcd432e568e0bd39cf511e2b,2012-12-24T11:28:39Z,http://a0.twimg.com/profile_images/2657702871/17162a2580a20f95380bb10a8689971d_normal.jpeg,TheHobanShow,London
Cowboys-Redskins off to prime time - ESPN http://t.co/gxZLpafY,c9aa675128ec78fb9bde52debd530e5b,2012-12-24T11:29:05Z,http://a0.twimg.com/profile_images/1476833091/giants_helmet_normal.jpg,BigBlueDemo,Central Time (US & Canada)
NFL roundup: NFC East title within Redskins' reach - Detroit Free Press http://t.co/olXqevt7,bafa209d7d9415b02571d696e559dd59,2012-12-24T11:29:05Z,http://a0.twimg.com/profile_images/1476833091/giants_helmet_normal.jpg,BigBlueDemo,Central Time (US & Canada)
"Hot Topics: Happy Holidays, NFL playoff picture, Dallas Cowboys, ...",f844ef2b95ea01bd8f869fd128c44261,2012-12-24T11:30:02Z,http://a0.twimg.com/profile_images/2199656129/images-temp_normal.jpg,BobJone43773862,Central Time (US & Canada)
"Would a Redskins/Seahawks NFL playoff game peak your interest? Taking your calls on #BradyAndLang 416-870-0590, 1-888-666-0590, *590",270138a79198d5331e136b8d2a09bea1,2012-12-24T11:30:35Z,http://a0.twimg.com/profile_images/1692928393/sportnet590-logo-twitter_normal.jpg,FAN590,Eastern Time (US & Canada)
#redskins http://t.co/c3JvpWfU,64c372d4a343e1ce8b8fd70a936ef240,2012-12-24T11:31:09Z,http://a0.twimg.com/profile_images/2866922130/3ae1666d1352a11b876d5396bbfd74e4_normal.jpeg,ArgentinaVicky,Atlantic Time (Canada)
@Buckland7 #Redskins #Cowboys http://t.co/MQhvSasm,c7cdbb30e22e11bba59407d3fd66ab00,2012-12-24T11:32:13Z,http://a0.twimg.com/profile_images/2442938836/image_normal.jpg,peckerstekkers,London
"NFL - Cowboys-Redskins flexed to Sunday night game on Dec. 30; Packers-Vikings shifts to 4:25 pm ET @wolfe1123 , my house or yours?",888e8c434b5f8e3c43341071f8090254,2012-12-24T11:32:40Z,http://a0.twimg.com/profile_images/1449081568/149528_1721319637605_1376752148_1865803_2802685_n_normal.jpg,ethan_finley,Eastern Time (US & Canada)
RT @Cowboys_Plus: Dez Bryant 'frustrated' after career day - ESPN (blog) http://t.co/45NcondQ #NFL #DallasCowboys,792d47450a4bd4889849fc37faf8ad9d,2012-12-24T11:33:40Z,http://a0.twimg.com/profile_images/2888670115/46c2b09bd4c458f6acd523a021e2417a_normal.jpeg,Delicious12u,
#TwitNewsNow New Orleans Saints vs. Dallas Cowboys: Grading the offense http://t.co/dMJgmsdN #NFL,e8763f817e1833252745cd48313e6519,2012-12-24T11:34:32Z,http://a0.twimg.com/profile_images/898066168/saints_normal.jpg,SaintsFanZone,Central Time (US & Canada)
#TwitNewsNow Saints hold off Dallas comeback http://t.co/hWUoayAy #NFL,93eb2b82008d31a40ef8b57d7ecea484,2012-12-24T11:34:36Z,http://a0.twimg.com/profile_images/1173846793/mavs-twitter_normal.jpg,DallasMavsMag,Central Time (US & Canada)
"#NFL Wk 15
 #Redskins 27-#Eagles 20
 #Bengals 13-#Steelers 10
 #Rams 28-#Buccaneers 13
 #Chargers 27-#Jets 17
 #AFC #NFC #football",6525fd140438465b50b5f87b3d2319cc,2012-12-24T11:34:50Z,http://a0.twimg.com/profile_images/3010284218/4b746d88c3428df3e24218f23766e8f8_normal.jpeg,SirSHERM,Eastern Time (US & Canada)
"#TwitNewsNow Redskins 27, Eagles 20 http://t.co/8ac6lKGx #NFL",7a4c6628dadb4a53421a0929ada50286,2012-12-24T11:37:03Z,http://a0.twimg.com/profile_images/1100580301/redskins_normal.jpg,RedskinsFanZone,Central Time (US & Canada)
@StDeano1 I'm not really a cricket fan so I am into Nfl. Go cowboys.The last run in Colorado and Milney on campus,075c7a4b6f5369f66f1b834b2a5c854f,2012-12-24T11:37:34Z,http://a0.twimg.com/profile_images/2761771871/ede3bac878c62137ab0ba1739177b053_normal.jpeg,MizRoseAnna,Hobart
"Happy Holidays, NFL playoff picture, Dallas Cowboys, ... http://t.co/PWuDWAkS",70ab5f916c7fd5da009fb8b0fca4e3d6,2012-12-24T11:37:34Z,http://a0.twimg.com/profile_images/1362428159/2561885967_f5f0be5834_normal.jpg,HourlySearch,
"Philadelphia Eagles: Birds lose to Redskins in home finale, 27-20
http://t.co/PEeKqHiT",0d2cab7d969f0385f64ae22b4f5017c3,2012-12-24T11:39:54Z,http://a0.twimg.com/profile_images/699413141/timesherald_normal.jpg,TimesHeraldPA,Eastern Time (US & Canada)
Jason Reid: Redskins finishing what RGIII started http://t.co/gXhoVBG3,c4ac143f196061b062556f3982460189,2012-12-24T11:39:55Z,http://a0.twimg.com/profile_images/2931951168/074fa649298ab2469c73779f51182e61_normal.jpeg,DaGlue,
"Hey Unc, who's your NFL team? Steelers. What about you Unc? Cowboys. Dad? Cowboys. Unc. Z? Steelers. I can tell who was good in the 70's!!!",f1cc2f4e13697763b285b5092c6b1971,2012-12-24T11:40:04Z,http://a0.twimg.com/profile_images/2960294314/c4a19c0276aa92cafbbcc026727c1f29_normal.jpeg,sentell112,
